timestamp,accel_x,accel_y,accel_z
41354,-3.84,-8.78,8.34
41377,-8.29,-10.67,11.67
41401,-9.45,-10.25,13.01
41424,-10.03,-6.45,13.12
41448,-9.52,-4.00,12.10
41471,-6.30,1.45,10.36
41495,-4.07,4.38,10.23
41518,1.71,8.41,10.47
41542,4.95,8.86,10.69
41565,9.29,8.81,11.91
41589,9.98,7.83,12.63
41612,9.72,4.49,12.83
41636,8.89,2.69,12.00
41659,5.96,-1.14,9.44
41683,4.00,-3.02,8.38
41706,-1.21,-7.25,7.54
41730,-3.55,-8.62,8.25
41754,-7.91,-10.50,11.41
41777,-9.17,-10.39,12.69
41801,-10.12,-7.44,13.26
41824,-9.89,-5.25,12.53
41848,-7.28,-0.05,10.58
41871,-5.38,2.60,10.23
41895,-0.53,7.47,10.39
41918,2.43,8.47,10.51
41942,8.15,9.03,11.34
41965,9.43,8.68,12.05
41989,10.11,6.15,13.10
42012,9.69,4.35,12.79
42036,7.47,0.41,10.63
42059,5.76,-1.39,9.30
42083,0.74,-5.69,7.46
42106,-1.73,-7.38,7.63
42130,-6.71,-10.14,10.13
42153,-8.37,-10.68,11.77
42177,-10.01,-8.59,13.47
42200,-10.08,-6.52,13.06
42224,-8.20,-1.36,11.00
42247,-3.95,4.38,10.19
42271,-1.58,6.68,10.28
42294,4.71,9.01,10.69
42318,7.25,9.09,11.09
42342,9.89,7.99,12.61
42365,10.08,6.74,13.06
42389,8.96,2.88,12.18
42412,7.86,1.05,11.04
42436,3.96,-2.98,8.35
42459,1.55,-4.99,7.56
42483,-3.89,-8.72,8.22
42506,-6.17,-9.83,9.67
42530,-9.40,-10.36,12.95
42553,-9.95,-9.09,13.50
42577,-9.53,-4.39,12.26
42601,-6.56,1.12,10.40
42624,-4.56,3.59,10.19
42648,0.67,7.95,10.44
42671,3.64,8.79,10.64
42695,8.70,8.99,11.64
42718,9.68,8.32,12.32
42742,9.95,5.54,13.05
42765,9.33,3.55,12.52
42789,6.73,-0.30,10.11
42812,4.94,-1.90,8.86
42836,0.00,-6.22,7.41
42859,-2.36,-7.89,7.70
42883,-7.09,-10.24,10.48
42906,-8.49,-10.51,11.92
42930,-10.05,-8.66,13.43
42953,-10.04,-6.89,13.08
42977,-8.54,-2.00,11.18
43000,-7.04,0.35,10.51
43024,-2.75,5.69,10.26
43047,-0.30,7.45,10.40
43071,5.84,8.99,10.86
43094,7.92,9.12,11.35
43118,9.97,7.61,12.69
43142,10.08,6.37,13.00
43165,8.86,2.59,12.01
43189,7.75,0.80,10.91
43212,3.89,-2.95,8.34
43236,1.68,-4.88,7.62
43259,-3.52,-8.58,8.14
43283,-5.59,-9.61,9.39
43306,-8.99,-10.44,12.55
43330,-9.67,-9.77,13.30
43353,-9.86,-5.84,12.67
43377,-9.30,-3.58,11.80
43400,-6.22,1.52,10.32
43424,-4.45,3.83,10.25
43447,0.62,7.82,10.51
43471,3.32,8.73,10.67
43494,8.27,9.05,11.52
43518,9.36,8.46,12.16
43541,9.91,6.03,13.03
43565,9.56,4.51,12.77
43588,7.65,0.76,10.84
43612,6.27,-0.88,9.71
43635,1.89,-4.81,7.69
43659,-0.23,-6.42,7.45
43682,-5.05,-9.37,9.08
43706,-6.82,-10.24,10.41
43729,-9.37,-10.12,13.06
43753,-9.95,-6.74,13.03
43777,-9.61,-4.78,12.31
43800,-7.21,0.06,10.51
43824,-5.59,2.21,10.27
43847,-1.30,6.89,10.46
43871,4.25,8.81,10.81
43894,6.29,9.01,11.07
43918,9.39,8.42,12.17
43942,9.83,7.55,12.65
43965,9.68,4.67,12.77
43989,9.11,3.20,12.28
44012,6.80,-0.27,10.13
44036,5.49,-1.49,9.25
44059,1.26,-5.25,7.65
44083,-0.62,-6.82,7.62
44106,-5.26,-9.48,9.25
44130,-6.86,-10.10,10.46
44153,-9.34,-10.18,13.02
44177,-9.75,-9.25,13.38
44200,-9.79,-5.32,12.46
44224,-9.29,-3.65,11.78
44247,-6.73,0.90,10.35
44271,-5.37,2.67,10.25
44294,-1.19,6.81,10.45
44318,0.77,7.77,10.55
44341,5.99,8.91,11.00
44365,7.40,8.97,11.31
44388,9.66,7.95,12.41
44412,9.90,7.13,12.79
44435,9.57,4.30,12.65
44459,8.98,3.01,12.12
44482,6.66,-0.38,10.03
44506,5.31,-1.68,9.12
44529,1.07,-5.40,7.61
44553,-0.65,-6.72,7.58
44577,-5.06,-9.34,9.16
44600,-8.37,-10.58,12.00
44624,-9.11,-10.38,12.82
44647,-9.89,-7.58,13.21
44671,-9.81,-6.12,12.75
44694,-8.37,-2.03,11.02
44718,-7.42,-0.40,10.56
44742,-4.15,4.13,10.29
44765,-2.90,5.50,10.36
44789,1.80,8.18,10.66
44812,3.59,8.54,10.75
44836,7.75,8.87,11.41
44859,8.61,8.71,11.74
44883,9.92,7.06,12.78
44906,9.97,6.35,12.89
44930,9.21,3.49,12.31
44953,8.66,2.41,11.82
44977,6.53,-0.38,9.91
45000,5.61,-1.40,9.30
45024,1.97,-4.83,7.85
45047,0.52,-5.94,7.67
45071,-3.57,-8.46,8.48
45094,-4.92,-9.26,9.15
45118,-7.85,-10.47,11.67
45141,-8.61,-10.45,12.30
45165,-9.81,-8.76,13.29
45188,-9.85,-7.64,13.14
45211,-9.90,-6.62,12.84
45234,-9.83,-5.77,12.45
45258,-8.54,-2.00,10.95
45281,-7.97,-0.98,10.64
45305,-5.11,2.91,10.24
45328,-4.20,4.10,10.26
45352,-0.19,7.16,10.53
45375,1.14,7.63,10.61
45399,5.50,8.80,11.08
45422,8.47,8.63,11.83
45446,8.91,8.35,12.08
45470,9.90,6.77,12.85
45493,9.90,6.11,12.90
45517,9.21,3.44,12.27
45540,8.75,2.49,11.85
45564,6.47,-0.57,9.91
45587,5.44,-1.53,9.25
45611,1.68,-4.87,7.78
45634,0.26,-6.16,7.65
45658,-4.01,-8.88,8.64
45681,-5.37,-9.39,9.43
45705,-8.32,-10.39,11.97
45728,-8.88,-10.32,12.55
45752,-9.88,-8.42,13.18
45775,-9.87,-7.26,13.00
45799,-9.10,-3.32,11.60
45822,-8.52,-2.10,11.06
45846,-5.76,1.97,10.20
45869,-4.66,3.36,10.28
45893,-0.63,6.86,10.51
45916,0.89,7.75,10.63
45940,5.68,8.84,11.06
45963,7.05,8.79,11.29
45987,9.35,8.11,12.33
46010,9.66,7.70,12.51
46034,9.91,5.47,12.89
46057,9.64,4.58,12.72
46081,8.39,1.91,11.49
46104,7.83,1.12,10.98
46128,5.21,-1.80,9.12
46152,1.75,-4.94,7.87
46175,0.84,-5.50,7.80
46199,-2.83,-7.99,8.28
46222,-3.51,-8.71,8.64
46246,-6.60,-10.11,10.54
46269,-7.18,-10.24,10.98
46293,-8.99,-10.16,12.75
46317,-9.28,-9.86,12.98
46340,-9.85,-7.54,13.01
46364,-9.83,-6.77,12.82
46387,-8.82,-2.98,11.34
46411,-8.20,-1.49,10.89
46434,-5.11,2.33,10.22
46458,-4.22,4.04,10.20
46481,-0.18,7.01,10.53
46505,1.19,7.75,10.61
46528,5.75,8.78,11.05
46552,6.91,8.82,11.27
46575,9.26,8.19,12.19
46599,9.66,7.91,12.42
46622,9.89,5.61,12.88
46646,9.76,5.06,12.79
46669,8.58,2.20,11.69
46693,7.97,1.16,11.18
46716,5.25,-1.66,9.26
46740,4.22,-2.54,8.67
46763,0.43,-5.82,7.64
46787,-0.59,-6.57,7.70
46810,-4.15,-8.66,8.82
46834,-5.02,-9.21,9.21
46857,-7.81,-10.60,11.41
46881,-8.41,-10.58,12.02
46904,-9.68,-9.02,13.23
46928,-9.82,-8.16,13.21
46951,-9.51,-4.85,12.18
46975,-7.69,-0.89,10.65
46999,-6.76,0.44,10.42
47022,-3.43,4.69,10.29
47046,-2.19,5.38,10.38
47069,2.10,8.04,10.68
47093,3.28,8.21,10.75
47116,6.96,8.74,11.32
47140,7.58,8.81,11.56
47163,9.44,8.06,12.43
47187,9.58,7.55,12.59
47210,9.88,5.83,12.89
47234,9.84,5.35,12.79
47257,8.85,2.68,11.88
47281,8.65,2.39,11.63
47304,6.74,-0.32,10.12
47328,6.19,-0.85,9.80
47352,3.45,-3.37,8.36
47375,0.17,-6.11,7.85
47399,-0.24,-6.50,7.91
47422,-3.48,-8.50,8.69
47446,-4.13,-8.99,8.94
47469,-7.05,-10.41,10.85
47493,-7.76,-10.47,11.40
47516,-9.38,-9.70,12.99
47540,-9.70,-9.17,13.17
47563,-9.76,-6.10,12.62
47587,-9.66,-5.21,12.25
47610,-8.02,-1.35,10.83
47634,-7.31,-0.40,10.54
47657,-4.36,3.46,10.26
47681,-3.60,4.39,10.32
47704,0.21,7.03,10.55
47728,1.14,7.48,10.61
47751,5.13,8.76,10.98
47775,5.87,8.60,11.13
47799,8.52,8.70,11.89
47822,8.85,8.32,12.13
47846,9.85,7.04,12.84
47869,9.90,6.41,12.93
47893,9.25,3.87,12.41
47916,9.15,3.47,12.11
47940,7.52,0.63,10.67
47963,7.03,0.02,10.30
47987,4.37,-2.55,8.71
48010,3.68,-3.21,8.43
48034,0.41,-6.02,7.88
48057,-0.20,-6.39,7.89
48081,-3.48,-8.54,8.69
48104,-4.12,-9.11,9.00
48128,-7.09,-10.50,11.03
48152,-9.10,-10.16,12.77
48175,-9.33,-9.55,13.04
48199,-9.78,-6.95,12.88
48222,-9.69,-6.00,12.53
48246,-8.43,-2.23,11.07
48269,-7.92,-1.01,10.73
48293,-5.11,2.43,10.27
48316,-4.41,3.34,10.30
48340,-1.23,6.52,10.51
48363,-0.62,6.64,10.58
48387,3.05,7.88,10.80
48410,3.28,8.49,10.91
48434,6.56,8.88,11.31
48457,7.18,8.85,11.44
48481,9.20,8.20,12.34
48504,9.41,7.76,12.59
48528,9.80,5.84,12.91
48551,9.65,5.00,12.79
48575,8.59,2.37,11.73
48599,6.59,-0.25,10.09
48622,5.98,-0.93,9.68
48646,3.06,-3.74,8.25
48669,2.40,-4.30,8.06
48693,-1.10,-7.07,7.89
48716,-1.89,-7.65,8.08
48740,-5.10,-9.24,9.46
48763,-5.79,-9.68,9.80
48787,-8.18,-10.75,11.88
48810,-8.62,-10.55,12.33
48834,-9.61,-8.81,13.18
48857,-9.67,-8.16,13.14
48881,-9.54,-5.27,12.26
48904,-9.40,-4.76,11.95
48928,-7.94,-1.21,10.70
48952,-5.40,2.25,10.29
48975,-4.77,2.94,10.30
48999,-1.48,6.36,10.53
49022,-0.49,6.71,10.57
49046,3.79,8.35,10.82
49069,4.70,8.43,10.93
49092,5.39,8.89,11.01
49115,6.23,8.77,11.12
49139,8.83,8.43,11.99
49162,9.28,8.30,12.26
49186,9.89,6.39,12.94
49209,9.79,5.64,12.91
49233,8.79,2.89,12.06
49256,8.37,2.15,11.67
49280,6.18,-0.67,9.95
49303,5.49,-1.36,9.42
49327,2.31,-4.31,8.03
49350,1.66,-4.73,7.93
49374,-1.63,-7.15,7.96
49397,-2.18,-7.71,8.09
49421,-5.40,-9.63,9.49
49445,-6.06,-9.86,9.89
49468,-8.46,-10.53,12.01
49492,-8.82,-10.40,12.45
49515,-9.70,-8.69,13.18
49539,-9.74,-7.98,13.13
49562,-9.53,-5.10,12.16
49586,-9.40,-4.60,11.92
49609,-8.14,-1.79,10.81
49633,-7.88,-1.54,10.69
49656,-5.71,1.92,10.23
49680,-5.38,2.35,10.26
49703,-2.42,5.25,10.48
49727,-1.87,6.11,10.54
49750,2.16,7.79,10.71
49774,3.00,7.99,10.81
49797,6.57,8.65,11.18
49821,6.96,8.72,11.29
49844,9.05,8.50,12.06
49868,9.24,8.11,12.23
49891,9.91,6.58,12.90
49915,9.83,6.38,12.94
49938,9.39,4.16,12.52
49962,9.22,3.61,12.32
49985,7.97,1.34,11.16
50009,7.70,0.98,10.92
50032,5.48,-1.40,9.41
50056,5.09,-1.78,9.22
50079,2.16,-4.51,8.06
50103,1.75,-4.80,7.98
50126,-1.40,-7.09,7.95
50150,-1.61,-7.27,8.03
50174,-4.47,-9.08,9.04
50197,-4.70,-9.24,9.19
50221,-7.18,-10.41,10.93
50244,-7.25,-10.23,11.09
50268,-8.74,-10.20,12.42
50291,-9.59,-9.26,12.96
50315,-9.55,-9.13,12.99
50338,-9.71,-6.64,12.56
50362,-9.65,-6.48,12.53
50385,-9.09,-3.82,11.47
50409,-8.96,-3.48,11.34
50432,-7.20,-0.32,10.45
50456,-6.83,0.01,10.38
50479,-4.32,3.57,10.32
50503,-3.81,3.94,10.31
50526,-0.57,6.77,10.60
50550,0.11,7.03,10.64
50573,4.01,8.34,10.88
50597,4.75,8.45,10.96
50620,7.71,8.82,11.50
50644,8.15,8.73,11.63
50667,9.52,7.63,12.45
50691,9.54,7.63,12.58
50714,9.83,6.22,12.88
50738,9.84,5.87,12.90
50761,9.28,3.80,12.37
50785,9.19,3.72,12.30
50808,8.00,1.55,11.19
50832,7.90,1.35,11.07
50855,6.06,-0.84,9.84
50879,5.95,-0.89,9.74
50902,3.61,-3.26,8.54
50926,0.94,-5.53,7.91
50950,1.00,-5.49,7.93
50974,-1.59,-7.26,8.09
50997,-1.38,-7.16,8.08
51021,-3.71,-8.72,8.91
51044,-3.47,-8.52,8.83
51068,-5.74,-9.80,10.01
51091,-5.64,-9.79,9.92
51115,-7.56,-10.52,11.40
51138,-7.59,-10.53,11.46
51162,-9.00,-10.18,12.67
51185,-9.08,-10.03,12.73
51209,-9.67,-8.26,12.99
51232,-9.71,-7.98,12.98
51256,-9.43,-5.23,12.14
51279,-9.29,-4.80,11.97
51303,-8.05,-1.81,10.85
51326,-7.87,-1.54,10.75
51350,-5.83,1.53,10.31
51373,-5.63,1.57,10.31
51397,-3.16,4.67,10.41
51420,-2.85,4.88,10.45
51444,0.41,7.16,10.68
51467,0.78,7.27,10.70
51491,4.23,8.24,10.92
51514,4.27,8.23,10.93
51538,6.82,8.86,11.31
51561,6.85,8.59,11.32
51585,8.45,8.29,11.99
51608,8.38,8.67,11.89
51632,9.42,7.66,12.46
51656,9.30,7.66,12.43
51679,9.75,6.85,12.79
51703,9.72,6.90,12.76
51727,9.65,5.21,12.75
51750,9.03,3.47,12.19
51774,9.02,3.44,12.17
51797,7.86,1.32,11.12
51821,6.09,-0.70,9.83
51844,6.07,-0.69,9.85
51868,3.95,-2.91,8.67
51891,4.01,-2.85,8.75
51915,1.56,-4.98,8.01
51938,1.71,-4.91,8.05
51962,-0.91,-6.87,8.02
51985,-0.83,-6.79,8.00
52009,-3.37,-8.40,8.61
52032,-3.32,-8.39,8.57
52056,-5.66,-9.71,9.81
52079,-5.62,-9.72,9.76
52103,-7.46,-10.50,11.22
52126,-7.46,-10.51,11.22
52150,-8.81,-10.32,12.48
52173,-8.81,-10.38,12.49
52197,-9.52,-9.01,13.00
52220,-9.49,-9.14,12.98
52244,-9.60,-7.16,12.70
52267,-9.65,-7.19,12.68
52291,-9.33,-4.83,11.93
52314,-9.35,-4.81,11.95
52338,-8.39,-2.30,10.97
52361,-8.36,-2.36,11.00
52385,-6.43,0.46,10.34
52408,-6.29,0.62,10.36
52432,-3.94,3.63,10.29
52456,-3.78,3.56,10.30
52479,-1.13,6.26,10.56
52503,-1.05,6.00,10.55
52526,1.84,7.63,10.78
52550,1.80,7.59,10.76
52573,4.76,8.28,11.05
52597,4.60,8.56,11.03
52620,7.19,8.72,11.48
52644,7.23,8.55,11.45
52667,8.87,8.44,12.13
52691,9.70,7.28,12.67
52714,9.72,7.04,12.74
52738,9.62,5.40,12.79
52761,9.57,5.25,12.81
52785,8.81,3.08,12.08
52808,8.77,3.05,12.05
52832,7.52,0.97,10.92
52855,7.43,0.73,10.82
52879,5.39,-1.39,9.51
52902,5.20,-1.48,9.41
52926,2.80,-3.74,8.30
52950,0.02,-6.10,7.85
52973,-0.06,-6.20,7.83
52997,-2.63,-7.75,8.22
53020,-2.56,-7.72,8.19
53044,-4.80,-9.28,9.29
53068,-4.66,-9.21,9.16
53091,-6.69,-10.27,10.58
53115,-6.77,-10.25,10.52
53138,-8.34,-10.64,11.98
53162,-8.43,-10.64,12.02
53185,-9.32,-9.64,12.90
53209,-9.37,-9.54,12.95
53232,-9.61,-7.66,12.78
53256,-9.67,-7.56,12.81
53279,-9.31,-5.04,12.04
53303,-9.26,-5.06,12.05
53326,-8.45,-2.58,11.11
53350,-8.62,-2.95,11.18
53373,-7.12,-0.73,10.51
53397,-7.45,-0.90,10.57
53420,-5.79,1.38,10.34
53444,-6.17,0.84,10.34
53467,-4.36,2.91,10.32
53491,-4.96,2.63,10.32
53514,-3.06,4.69,10.46
53538,-3.49,4.03,10.41
53561,-1.26,6.00,10.61
53585,-1.76,5.72,10.60
53608,0.81,7.11,10.77
53632,0.22,6.84,10.72
53656,2.83,7.71,10.89
53679,2.17,7.81,10.86
53703,4.54,8.36,11.06
53726,4.13,8.26,11.01
53750,6.51,8.76,11.32
53773,6.50,8.71,11.31
53797,8.43,8.39,11.86
53820,8.38,8.43,11.86
53844,9.37,7.78,12.46
53867,9.40,7.74,12.43
53891,9.72,6.53,12.78
53914,9.70,6.63,12.85
53938,9.52,5.21,12.72
53961,9.57,5.28,12.77
53985,8.98,3.56,12.25
54008,9.07,3.78,12.29
54032,8.19,2.06,11.47
54055,8.39,2.32,11.56
54079,7.25,0.65,10.66
54102,7.47,0.88,10.83
54126,5.78,-1.00,9.76
54150,3.74,-2.96,8.72
54173,3.88,-2.82,8.73
54197,1.50,-4.93,8.03
54220,1.71,-4.77,8.07
54244,-0.73,-6.60,7.93
54267,-0.31,-6.22,7.93
54291,-2.65,-7.91,8.27
54314,-2.38,-7.82,8.18
54338,-4.68,-9.18,9.14
54361,-4.48,-8.95,8.98
54385,-6.45,-10.10,10.32
54408,-7.93,-10.65,11.60
54432,-7.75,-10.60,11.45
54455,-8.75,-10.30,12.44
54479,-8.60,-10.42,12.33
54503,-9.29,-9.55,12.84
54526,-9.25,-9.87,12.80
54550,-9.53,-8.35,12.84
54573,-9.51,-8.45,12.93
54597,-9.45,-6.33,12.43
54620,-9.44,-6.50,12.46
54644,-8.93,-4.02,11.60
54667,-8.99,-4.27,11.67
54691,-7.78,-1.81,10.81
54714,-7.84,-1.86,10.81
54738,-5.88,0.94,10.34
54761,-5.90,0.89,10.37
54785,-3.60,3.79,10.35
54808,-3.56,3.79,10.38
54832,-0.79,6.11,10.62
54855,-0.72,6.25,10.60
54879,2.48,7.62,10.82
54902,2.42,7.76,10.84
54926,5.44,8.31,11.07
54950,7.65,8.71,11.51
54973,7.51,8.50,11.46
54997,8.84,8.24,11.99
55020,8.73,8.49,11.97
55044,9.49,7.59,12.49
55067,9.39,7.73,12.46
55091,9.72,6.68,12.84
55114,9.74,6.80,12.81
55138,9.52,5.21,12.83
55161,9.54,5.37,12.81
55185,8.99,3.62,12.30
55208,8.98,3.67,12.33
55232,8.07,1.92,11.47
55256,8.16,2.12,11.57
55279,6.81,0.30,10.53
55303,7.00,0.48,10.64
55326,5.26,-1.29,9.53
55350,5.53,-1.07,9.67
55373,3.53,-3.07,8.63
55397,3.72,-2.94,8.70
55420,1.41,-4.97,7.98
55444,1.59,-4.73,8.04
55467,-0.95,-6.72,7.84
55491,-0.77,-6.59,7.83
55514,-3.21,-8.10,8.32
55538,-3.06,-7.96,8.27
55561,-5.17,-9.41,9.35
55585,-5.00,-9.30,9.20
55608,-7.01,-10.39,10.63
55632,-6.94,-10.39,10.59
55655,-8.46,-10.69,11.97
55679,-8.48,-10.60,12.03
55702,-9.33,-9.71,12.95
55726,-9.53,-7.80,12.86
55750,-9.50,-7.64,12.83
55773,-9.28,-5.22,12.03
55797,-9.14,-5.20,12.04
55820,-8.00,-2.48,11.06
55844,-8.08,-2.14,11.03
55867,-6.26,0.20,10.47
55891,-4.26,2.70,10.34
55914,-4.66,2.46,10.36
55938,-2.66,4.65,10.46
55961,-3.17,4.16,10.46
55985,-1.05,5.99,10.66
56008,-1.58,5.56,10.60
56032,0.88,6.92,10.77
56056,0.30,6.75,10.71
56079,2.80,7.68,10.84
56103,2.09,7.51,10.84
56126,4.40,8.24,10.98
56150,3.68,8.03,10.96
56173,5.75,8.49,11.17
56197,5.05,8.28,11.08
56220,6.74,8.63,11.33
56244,5.88,8.47,11.22
56267,7.20,8.61,11.52
56291,6.34,8.59,11.31
56314,7.70,8.50,11.69
56338,7.02,8.66,11.42
56361,8.18,8.52,11.79
56385,7.57,8.63,11.59
56408,8.56,8.44,11.99
56432,8.15,8.58,11.81
56455,9.02,8.07,12.26
56479,8.63,8.47,12.04
56502,9.27,7.90,12.46
56526,9.03,8.13,12.23
56549,9.51,7.47,12.63
56573,9.31,7.84,12.48
56596,9.65,6.95,12.76
56620,9.57,7.32,12.67
56643,9.73,6.43,12.84
56667,9.67,6.86,12.78
56690,9.60,5.86,12.84
56714,9.68,6.54,12.80
56737,9.60,5.46,12.78
56761,9.65,6.05,12.84
56785,9.47,5.14,12.70
56808,9.66,5.92,12.80
56832,9.44,4.91,12.61
56855,9.63,5.86,12.78
56879,9.42,4.91,12.57
56902,9.63,5.79,12.76
56926,9.45,4.91,12.58
56950,9.14,3.96,12.24
56973,9.41,4.88,12.54
56997,9.08,3.89,12.21
57020,9.37,4.76,12.57
57044,9.09,3.87,12.18
57067,9.43,4.91,12.54
57091,9.12,3.86,12.23
57114,9.41,4.88,12.56
57138,9.15,4.13,12.28
57161,9.50,5.21,12.62
57185,9.30,4.36,12.39
57208,9.50,5.52,12.67
57232,9.45,5.02,12.54
57255,9.61,6.07,12.70
57279,9.54,5.44,12.63
57302,9.59,6.54,12.73
57326,9.56,6.10,12.76
57349,9.49,7.05,12.71
57373,9.57,6.57,12.76
57396,9.58,6.04,12.76
57420,9.51,6.92,12.71
57443,9.55,6.38,12.75
57467,9.39,7.21,12.66
57490,9.50,6.78,12.75
57514,9.18,7.49,12.52
57538,9.41,7.11,12.65
57561,8.92,7.79,12.36
57585,9.25,7.46,12.57
57608,8.64,8.05,12.22
57632,9.01,7.77,12.39
57656,9.31,7.36,12.59
57679,8.82,7.93,12.26
57703,9.17,7.65,12.53
57726,8.65,8.15,12.12
57750,9.11,7.68,12.40
57773,8.52,8.11,12.07
57797,9.04,7.96,12.35
57820,8.56,8.14,12.06
57844,9.15,7.75,12.38
57867,8.73,8.06,12.16
57891,9.35,7.77,12.49
57914,9.08,7.87,12.30
57938,9.47,7.08,12.68
57961,9.34,7.64,12.54
57985,9.60,6.76,12.79
58008,9.57,7.18,12.64
58032,9.62,6.14,12.85
58055,9.62,6.73,12.79
58079,9.57,5.64,12.83
58102,9.61,6.04,12.84
58126,9.37,4.90,12.72
58149,9.50,5.64,12.81
58173,9.22,4.40,12.51
58196,9.44,5.12,12.70
58220,9.02,3.68,12.26
58243,9.13,4.08,12.47
58267,8.48,2.72,11.82
58290,8.74,3.26,12.07
58314,7.99,1.86,11.37
58338,8.40,2.54,11.70
58361,7.71,1.35,11.08
58385,8.19,2.07,11.49
58408,7.45,1.02,10.84
58432,8.01,1.83,11.28
58455,7.16,0.62,10.65
58479,7.72,1.41,11.03
58502,6.86,0.39,10.44
58526,7.51,1.12,10.87
58549,6.64,-0.00,10.30
58573,7.55,1.09,10.88
58596,6.90,-0.03,10.39
58620,7.96,1.60,11.07
58643,7.37,0.74,10.69
58667,8.29,2.11,11.32
58690,7.76,1.28,10.94
58714,8.43,2.32,11.53
58737,8.03,1.73,11.17
58761,8.72,3.13,11.78
58784,8.47,2.28,11.48
58808,8.01,1.54,11.14
58831,8.60,2.82,11.66
58855,8.12,1.87,11.23
58878,8.66,2.93,11.74
58902,8.10,1.92,11.30
58926,7.48,0.99,10.76
58949,8.04,1.82,11.25
58973,7.38,0.98,10.75
58996,8.06,1.82,11.22
59020,7.47,0.97,10.73
59044,8.33,2.37,11.34
59067,7.91,1.51,10.97
59091,8.66,2.76,11.64
59114,8.38,2.21,11.31
59138,8.93,3.59,11.92
59161,8.63,2.74,11.62
59185,9.06,3.81,12.16
59208,8.70,3.10,11.81
59232,9.12,4.21,12.28
59255,8.77,3.17,11.91
59279,9.13,4.08,12.32
59302,8.74,3.24,11.91
59326,9.10,4.06,12.29
59349,8.60,2.84,11.78
59373,8.95,3.78,12.17
59396,8.47,2.72,11.67
59420,8.82,3.53,12.10
59443,8.38,2.52,11.57
59467,8.86,3.62,12.06
59490,8.47,2.64,11.63
59514,8.92,3.54,12.08
59537,8.44,2.62,11.63
59561,8.86,3.52,12.05
59584,8.36,2.32,11.56
59608,8.92,3.85,12.03
59631,8.45,2.55,11.63
59655,8.89,3.21,12.00
59678,8.32,2.37,11.52
59702,8.65,3.16,11.89
59726,8.01,1.89,11.26
59749,7.07,0.55,10.53
59773,7.58,1.19,10.95
59796,6.42,-0.06,10.17
59820,7.00,0.64,10.55
59844,5.79,-0.85,9.74
59867,6.37,-0.30,10.08
59891,5.04,-1.57,9.35
59914,5.66,-0.88,9.69
59938,4.34,-2.33,9.04
59961,5.06,-1.95,9.38
59985,3.89,-3.11,8.83
60008,5.15,-1.42,9.42
60032,4.00,-2.92,8.89
60055,4.89,-2.05,9.31
60079,3.46,-3.27,8.70
60103,1.77,-4.73,8.21
60126,2.69,-3.92,8.42
60150,1.00,-5.50,8.13
60173,1.76,-4.80,8.20
60197,-0.14,-6.32,8.04
60220,0.64,-5.52,8.02
60244,-1.20,-6.90,8.07
60267,-0.32,-6.36,8.03
60291,-1.97,-7.46,8.29
60314,-1.14,-7.01,8.13
60338,-2.75,-8.12,8.52
60361,-1.80,-7.31,8.29
60385,-3.16,-8.20,8.73
60408,-2.16,-7.72,8.37
60432,-3.57,-8.74,8.88
60455,-2.55,-7.89,8.53
60479,-3.84,-8.68,9.06
60502,-2.72,-8.09,8.65
60526,-3.97,-8.99,9.15
60549,-2.90,-8.21,8.71
60573,-4.20,-8.96,9.24
60596,-3.17,-8.38,8.77
60620,-4.56,-9.33,9.36
60643,-3.58,-8.62,8.89
60667,-4.91,-9.42,9.56
60690,-3.89,-8.75,9.05
60714,-5.14,-9.58,9.71
60737,-4.17,-9.00,9.12
60761,-5.48,-9.79,9.90
60784,-4.48,-9.39,9.37
60808,-5.32,-9.82,10.00
60831,-3.52,-8.83,9.23
60855,-3.73,-8.78,9.36
60878,-1.45,-8.24,8.78
60902,-1.22,-7.65,8.76
60926,-0.85,-6.96,8.69
60949,1.82,-5.36,8.59
60973,1.96,-5.32,8.57
60996,4.15,-2.94,8.99
61020,3.80,-3.25,8.86
61043,5.39,-1.73,9.44
61067,4.72,-2.63,9.18
61090,6.27,-0.35,9.92
61114,5.75,-1.15,9.62
61138,6.92,-0.01,10.32
61161,6.27,-0.44,9.97
61185,7.27,0.81,10.58
61208,6.45,-0.34,10.07
61232,7.18,0.59,10.59
61255,6.20,-0.49,10.01
61279,7.08,0.70,10.50
61302,6.07,-0.71,9.88
61326,6.77,0.12,10.34
61349,5.61,-1.07,9.63
61373,6.29,-0.32,10.01
61396,5.01,-1.73,9.30
61420,5.68,-0.97,9.67
61443,4.35,-2.35,9.04
61467,5.10,-1.61,9.39
61490,3.71,-2.93,8.74
61514,4.57,-2.13,9.13
61537,3.12,-3.59,8.56
61561,3.99,-2.74,8.88
61584,2.48,-4.11,8.40
61608,3.36,-3.33,8.65
61631,1.79,-4.74,8.23
61655,2.79,-3.80,8.49
61678,1.21,-5.27,8.19
61702,2.15,-4.51,8.29
61726,0.51,-5.78,8.15
61749,-1.18,-7.02,8.20
61773,-0.25,-6.40,8.08
61796,-1.92,-7.54,8.32
61820,-1.06,-6.92,8.12
61843,-2.72,-8.06,8.47
61867,-1.89,-7.53,8.27
61890,-3.48,-8.53,8.78
61914,-2.71,-7.98,8.49
61937,-4.30,-9.11,9.18
61961,-3.54,-8.60,8.82
61984,-5.04,-9.40,9.57
62008,-4.19,-8.90,9.12
