timestamp,accel_x,accel_y,accel_z
40728,-0.13,0.55,10.87
40752,-1.52,-1.23,10.66
40775,-1.64,-1.53,10.61
40799,-2.26,-3.15,10.29
40822,-2.26,-3.21,10.24
40846,-1.64,-3.90,10.62
40869,-1.51,-3.91,10.78
40893,-0.33,-4.42,11.34
40917,1.03,-3.47,11.30
40940,1.35,-3.02,11.29
40964,2.22,-1.12,11.45
40987,2.29,-1.02,11.50
41011,2.20,0.06,11.68
41034,1.99,0.30,11.66
41058,0.43,0.55,11.04
41081,0.02,0.59,10.95
41105,-1.53,-1.10,10.65
41128,-1.77,-1.75,10.62
41152,-2.32,-3.26,10.18
41175,-2.24,-3.40,10.20
41199,-1.23,-4.21,11.09
41222,-0.87,-4.34,11.27
41246,0.89,-3.52,11.33
41269,1.38,-2.95,11.28
41293,2.40,-1.04,11.51
41316,2.38,-0.41,11.62
41340,1.83,0.21,11.53
41363,1.43,0.55,11.44
41387,-0.43,0.11,10.79
41410,-0.93,-0.24,10.77
41434,-2.23,-2.79,10.36
41457,-2.39,-3.01,10.21
41481,-1.57,-4.12,10.86
41505,-0.95,-4.38,11.28
41528,1.25,-3.01,11.33
41552,2.13,-1.85,11.42
41575,2.46,0.01,11.74
41599,1.90,0.24,11.53
41622,-0.47,0.21,10.83
41646,-1.47,-1.24,10.68
41669,-2.49,-3.30,10.12
41693,-2.10,-3.75,10.46
41716,-0.07,-4.15,11.37
41740,1.06,-3.18,11.33
41763,2.60,-0.60,11.65
41787,2.55,-0.03,11.71
41810,0.35,0.57,10.97
41834,-0.85,-0.37,10.77
41857,-2.51,-3.14,10.11
41881,-2.27,-3.63,10.36
41904,-0.10,-4.17,11.38
41928,1.17,-2.99,11.34
41951,2.70,-0.45,11.73
41975,2.33,0.13,11.64
41998,-0.32,0.24,10.86
42022,-2.43,-2.86,10.24
42045,-2.44,-3.50,10.16
42069,-0.37,-4.25,11.33
42092,1.08,-3.12,11.37
42116,2.68,-0.46,11.71
42139,2.32,0.16,11.62
42163,-0.40,0.15,10.83
42186,-1.75,-1.58,10.59
42210,-2.46,-3.54,10.23
42234,-1.49,-4.21,11.04
42257,1.19,-2.91,11.34
42281,2.31,-1.54,11.44
42304,2.31,0.14,11.62
42328,-0.37,0.26,10.82
42352,-1.66,-1.33,10.67
42375,-2.50,-3.51,10.17
42399,-1.60,-4.14,10.93
42422,1.08,-3.21,11.38
42446,2.22,-1.49,11.45
42469,2.34,0.14,11.66
42493,1.28,0.55,11.20
42516,-1.58,-1.28,10.67
42540,-2.33,-2.68,10.31
42563,-1.78,-4.07,10.77
42587,-0.73,-4.35,11.31
42610,1.92,-2.08,11.38
42634,2.52,-0.94,11.58
42657,1.89,0.39,11.48
42681,0.71,0.62,11.08
42704,-1.85,-1.69,10.61
42728,-2.37,-2.88,10.27
42751,-1.70,-4.03,10.82
42775,-0.83,-4.34,11.27
42798,1.59,-2.59,11.36
42822,2.29,-1.43,11.44
42845,2.38,0.07,11.71
42869,1.75,0.45,11.45
42892,-0.63,0.04,10.80
42916,-1.41,-1.01,10.69
42939,-2.42,-3.19,10.21
42963,-2.31,-3.54,10.24
42987,-0.85,-4.34,11.28
43010,-0.09,-4.27,11.35
43034,1.94,-2.03,11.35
43057,2.32,-1.22,11.47
43081,2.29,0.11,11.71
43104,1.80,0.43,11.52
43128,-0.30,0.37,10.86
43152,-2.03,-2.14,10.52
43175,-2.25,-2.85,10.32
43199,-1.92,-3.80,10.53
43222,-1.43,-4.09,10.93
43246,0.36,-4.09,11.37
43269,1.05,-3.39,11.32
43293,2.41,-1.05,11.49
43316,2.43,-0.51,11.65
43340,1.80,0.44,11.51
43363,1.19,0.56,11.31
43387,-0.85,-0.17,10.77
43410,-1.58,-1.17,10.67
43434,-2.45,-3.23,10.15
43457,-2.26,-3.57,10.26
43481,-0.64,-4.42,11.32
43504,0.31,-4.06,11.39
43528,2.23,-1.49,11.44
43551,2.39,0.04,11.75
43575,1.73,0.44,11.49
43598,-0.74,-0.08,10.80
43622,-1.70,-1.45,10.63
43645,-2.45,-3.44,10.11
43669,-1.90,-3.90,10.62
43692,0.29,-4.05,11.38
43716,1.31,-2.92,11.38
43740,2.64,-0.49,11.67
43763,2.41,0.03,11.74
43787,0.32,0.63,10.97
43810,-0.70,-0.07,10.80
43834,-2.40,-2.84,10.24
43857,-2.46,-3.39,10.15
43881,-0.90,-4.40,11.24
43904,0.17,-4.11,11.40
43928,2.27,-1.50,11.45
43952,2.37,0.06,11.67
43975,1.66,0.49,11.45
43999,-0.81,-0.21,10.79
44022,-1.73,-1.56,10.62
44046,-2.42,-3.45,10.18
44069,-1.93,-3.92,10.63
44093,0.20,-4.11,11.38
44116,1.15,-3.23,11.34
44140,2.52,-0.76,11.60
44163,2.57,-0.23,11.72
44187,1.23,0.64,11.28
44210,0.36,0.57,10.99
44234,-1.56,-1.19,10.66
44257,-1.95,-2.00,10.58
44281,-2.26,-3.47,10.18
44304,-2.07,-3.74,10.33
44328,-0.76,-4.36,11.27
44351,-0.29,-4.36,11.35
44375,1.42,-2.94,11.32
44398,1.78,-2.34,11.31
44422,2.43,-0.68,11.59
44445,2.39,-0.33,11.71
44469,1.68,0.42,11.48
44492,1.38,0.56,11.38
44516,-0.38,0.39,10.84
44540,-0.65,0.14,10.81
44563,-1.80,-1.88,10.60
44587,-1.93,-2.17,10.55
44610,-2.22,-3.36,10.21
44634,-2.21,-3.42,10.22
44657,-1.35,-4.16,10.91
44681,-1.17,-4.21,11.07
44704,0.11,-4.22,11.35
44728,0.33,-4.13,11.39
44751,1.68,-2.46,11.26
44775,1.90,-2.12,11.31
44798,2.32,-0.58,11.61
44822,2.36,-0.52,11.60
44845,1.87,0.28,11.63
44869,1.78,0.34,11.60
44892,0.52,0.70,11.09
44916,0.36,0.70,11.05
44939,-1.09,-0.44,10.74
44963,-2.11,-2.62,10.45
44986,-2.28,-2.85,10.30
45010,-1.92,-3.80,10.50
45033,-1.58,-4.06,10.78
45057,0.02,-4.25,11.37
45080,0.61,-3.84,11.36
45104,2.21,-1.49,11.42
45128,2.40,-0.07,11.75
45151,2.10,0.23,11.62
45175,0.06,0.58,10.93
45198,-0.71,-0.03,10.80
45222,-2.28,-2.69,10.31
45245,-2.47,-3.22,10.11
45269,-1.34,-4.27,11.13
45292,-0.46,-4.31,11.35
45316,1.87,-2.22,11.36
45340,2.42,-1.17,11.49
45363,2.21,0.17,11.63
45387,1.46,0.55,11.38
45410,-1.03,-0.44,10.77
45434,-1.85,-1.81,10.58
45457,-2.41,-3.48,10.20
45481,-1.84,-3.97,10.66
45504,0.21,-4.11,11.36
45528,1.11,-3.24,11.32
45551,2.52,-0.78,11.56
45575,2.56,-0.29,11.72
45598,1.23,0.60,11.25
45622,0.33,0.66,11.02
45645,-1.69,-1.37,10.65
45669,-2.08,-2.32,10.50
45692,-2.23,-3.57,10.25
45716,-1.86,-3.89,10.52
45739,-0.37,-4.33,11.34
45763,0.03,-4.33,11.36
45786,1.60,-2.68,11.29
45810,1.90,-2.22,11.29
45833,2.37,-0.57,11.59
45857,2.35,-0.36,11.61
45880,1.82,0.28,11.57
45904,1.74,0.37,11.56
45928,0.59,0.70,11.17
45951,-0.58,0.28,10.79
45975,-0.50,0.37,10.82
45998,-1.31,-0.80,10.67
46022,-1.10,-0.44,10.70
46045,-1.63,-1.79,10.65
46069,-1.47,-1.18,10.68
46093,-1.80,-2.38,10.58
46116,-1.68,-1.86,10.69
46140,-1.92,-2.71,10.49
46163,-1.73,-2.23,10.62
46187,-1.91,-2.93,10.44
46210,-1.81,-2.45,10.61
46234,-1.91,-3.07,10.37
46257,-1.82,-2.56,10.53
46281,-1.90,-3.22,10.39
46304,-1.91,-2.76,10.51
46328,-1.91,-3.32,10.31
46351,-1.93,-2.95,10.45
46375,-1.89,-3.38,10.32
46398,-1.91,-2.88,10.41
46422,-1.87,-3.58,10.31
46445,-1.99,-3.22,10.31
46469,-1.83,-3.62,10.35
46492,-1.42,-3.86,10.66
46516,-1.69,-3.82,10.46
46539,-1.21,-3.90,10.79
46563,-1.54,-3.93,10.55
46586,-1.09,-4.07,10.89
46610,-1.45,-3.88,10.58
46633,-1.09,-4.07,10.84
46657,-1.49,-3.71,10.45
46680,-1.30,-3.92,10.66
46704,-1.69,-3.56,10.38
46728,-1.53,-3.81,10.43
46751,-1.38,-3.78,10.58
46775,-1.70,-3.60,10.37
46798,-1.63,-3.70,10.41
46822,-1.79,-3.15,10.41
46846,-1.74,-3.38,10.41
46869,-1.65,-2.72,10.62
46893,-1.72,-2.92,10.53
46916,-1.47,-1.90,10.73
46940,-1.54,-2.29,10.71
46963,-1.24,-0.93,10.73
46987,-1.41,-1.42,10.72
47010,-0.94,-0.19,10.75
47034,-1.18,-0.63,10.70
47057,-0.57,0.32,10.81
47081,-0.78,0.01,10.78
47104,-0.13,0.66,10.91
47128,-0.33,0.54,10.86
47151,0.50,0.64,11.24
47175,0.31,0.67,11.11
47198,1.11,0.46,11.48
47222,1.04,0.48,11.42
47246,0.95,0.54,11.43
47269,1.51,0.16,11.63
47293,1.52,0.12,11.61
47316,1.74,-0.47,11.54
47340,1.76,-0.31,11.60
47363,1.80,-1.07,11.41
47387,1.83,-0.79,11.48
47410,1.77,-1.60,11.33
47434,1.85,-1.15,11.38
47457,1.69,-2.06,11.22
47481,1.88,-1.49,11.34
47504,1.57,-2.34,11.18
47528,1.77,-1.70,11.28
47551,1.44,-2.66,11.14
47575,1.69,-2.01,11.24
47599,1.23,-2.96,11.16
47622,1.52,-2.47,11.16
47646,1.75,-1.85,11.25
47670,1.34,-2.86,11.16
47693,1.60,-2.23,11.18
47717,1.17,-3.20,11.18
47740,1.49,-2.51,11.16
47764,0.98,-3.45,11.24
47787,1.41,-2.79,11.19
47811,0.87,-3.67,11.22
47834,1.23,-3.12,11.15
47858,0.63,-3.91,11.29
47881,1.01,-3.49,11.20
47905,0.34,-4.14,11.31
47928,0.66,-3.89,11.28
47952,0.01,-4.30,11.34
47975,0.28,-4.22,11.31
47999,-0.40,-4.34,11.30
48022,-0.18,-4.32,11.35
48046,-0.01,-4.34,11.32
48069,-0.72,-4.17,11.12
48093,-0.55,-4.29,11.20
48116,-1.17,-3.94,10.67
48140,-1.00,-4.01,10.85
48163,-1.53,-3.74,10.41
48187,-1.41,-3.85,10.52
48210,-1.71,-3.47,10.40
48234,-1.65,-3.63,10.40
48257,-1.83,-3.24,10.40
48281,-1.77,-3.51,10.35
48304,-1.88,-3.07,10.44
48328,-1.82,-3.49,10.33
48352,-1.91,-3.07,10.42
48375,-1.87,-3.44,10.34
48399,-1.88,-3.03,10.42
48422,-1.87,-3.35,10.33
48446,-1.82,-2.87,10.49
48469,-1.81,-3.26,10.40
48493,-1.74,-2.64,10.56
48516,-1.86,-3.06,10.42
48540,-1.72,-2.35,10.65
48563,-1.79,-2.85,10.52
48587,-1.57,-1.95,10.70
48610,-1.67,-2.46,10.64
48634,-1.41,-1.30,10.71
48657,-1.50,-1.79,10.74
48681,-1.03,-0.44,10.73
48704,-1.19,-0.79,10.72
48728,-0.56,0.33,10.79
48751,-0.65,0.18,10.77
48775,0.19,0.69,11.05
48798,0.12,0.67,10.96
48822,0.96,0.47,11.41
48845,0.97,0.54,11.46
48869,1.52,0.01,11.66
48892,1.55,0.03,11.66
48916,1.64,-0.86,11.40
48939,1.57,-1.00,11.41
48963,1.26,-2.49,11.10
48986,1.15,-2.80,11.11
49010,0.33,-4.11,11.29
49034,0.25,-4.24,11.31
49057,-0.63,-4.11,11.12
49081,-0.74,-4.09,10.99
49104,-1.35,-3.67,10.46
49128,-1.39,-3.51,10.41
49151,-1.36,-2.29,10.81
49175,-1.28,-1.85,10.80
49198,-0.72,-0.05,10.79
49222,-0.75,0.04,10.78
49245,0.07,0.63,10.99
49269,-0.11,0.66,10.91
49292,-0.34,0.46,10.82
49316,0.35,0.65,11.13
49339,-0.16,0.64,10.91
49363,0.45,0.67,11.15
49386,-0.23,0.62,10.88
49410,0.32,0.71,11.05
49433,-0.41,0.45,10.82
49457,-0.06,0.60,10.88
49480,-0.86,-0.03,10.75
49504,-0.62,0.35,10.81
49527,-1.40,-1.02,10.68
49551,-1.27,-0.62,10.72
49574,-1.91,-2.25,10.58
49598,-1.86,-2.15,10.58
49621,-2.16,-3.15,10.29
49645,-2.17,-3.18,10.25
49668,-1.84,-3.78,10.45
49692,-1.82,-3.82,10.47
49715,-0.84,-4.32,11.23
49739,-0.77,-4.38,11.25
49763,0.48,-4.05,11.32
49786,0.57,-3.98,11.35
49810,1.73,-2.42,11.26
49833,1.82,-2.20,11.28
49857,2.24,-0.67,11.52
49880,2.23,-1.02,11.51
49904,2.17,0.07,11.71
49928,1.13,0.62,11.35
49951,0.72,0.66,11.14
49975,-1.02,-0.33,10.77
49998,-1.53,-1.08,10.68
50022,-2.45,-3.14,10.19
50045,-2.38,-3.48,10.18
50069,-0.91,-4.40,11.28
50092,-0.05,-4.24,11.39
50116,2.12,-1.74,11.41
50139,2.56,-0.79,11.61
50163,1.87,0.38,11.51
50186,0.73,0.67,11.06
50210,-1.84,-1.70,10.62
50233,-2.51,-2.93,10.22
50257,-1.59,-4.23,10.98
50280,-0.34,-4.28,11.38
50304,2.31,-1.46,11.50
50327,2.74,-0.45,11.74
50351,0.96,0.65,11.15
50374,-0.71,-0.22,10.84
50398,-2.60,-3.19,10.08
50421,-2.08,-3.94,10.60
50445,0.76,-3.42,11.40
50468,2.27,-1.53,11.49
50492,2.22,0.23,11.53
50515,0.52,0.61,11.01
50539,-2.38,-2.62,10.32
50563,-2.54,-3.54,10.20
50586,0.15,-3.97,11.37
50610,1.97,-1.94,11.47
50633,2.43,0.11,11.58
50657,0.69,0.63,11.03
50680,-2.38,-2.57,10.32
50704,-2.56,-3.57,10.19
50728,0.27,-3.86,11.35
50751,2.82,-0.58,11.75
50775,2.25,0.28,11.54
50798,-1.32,-1.00,10.72
50822,-2.62,-2.97,10.13
50845,-1.09,-4.38,11.22
50869,2.27,-1.45,11.51
50892,2.83,-0.20,11.72
50916,-0.10,0.25,10.89
50939,-2.08,-2.16,10.51
50963,-1.91,-4.13,10.81
50986,0.12,-3.96,11.38
51010,2.85,-0.59,11.70
51033,2.20,0.32,11.48
51057,-1.54,-1.37,10.70
51080,-2.76,-3.20,10.05
51104,-0.43,-4.20,11.32
51127,1.81,-2.02,11.48
51151,2.39,0.19,11.54
51174,0.17,0.35,10.93
51198,-2.72,-3.17,10.03
51221,-1.78,-4.24,10.94
51245,1.95,-1.84,11.51
51268,2.90,-0.25,11.77
51292,-0.22,0.07,10.85
51316,-2.36,-2.60,10.39
51339,-1.39,-4.39,11.16
51363,1.14,-2.84,11.47
51386,2.73,-0.04,11.69
51410,0.62,0.55,11.00
51433,-2.70,-3.07,10.07
51457,-1.95,-4.18,10.83
51480,1.92,-1.94,11.51
51504,2.94,-0.27,11.71
51528,-0.22,0.05,10.88
51551,-2.73,-3.38,10.05
51575,-1.31,-4.37,11.18
51598,2.43,-1.29,11.58
51622,2.68,-0.01,11.68
51645,-0.90,-0.58,10.83
51669,-2.64,-2.95,10.16
51692,-0.87,-4.36,11.26
51716,1.56,-2.38,11.44
51739,2.54,0.11,11.60
51763,0.40,0.48,10.94
51786,-2.63,-3.08,10.10
51810,-1.95,-4.13,10.75
51833,1.65,-2.32,11.46
51857,2.84,-0.46,11.74
51880,0.45,0.54,10.95
51904,-1.79,-1.69,10.60
51927,-2.18,-3.96,10.59
51951,-0.30,-4.16,11.35
51974,2.77,-0.76,11.66
51998,2.40,0.21,11.55
52021,-1.10,-0.81,10.75
52045,-2.57,-2.93,10.14
52069,-1.14,-4.40,11.20
52092,1.00,-3.07,11.37
52116,2.81,-0.22,11.79
52139,1.54,0.56,11.30
52163,-1.93,-2.03,10.55
52186,-2.69,-3.36,10.02
52210,-0.30,-4.18,11.35
52233,1.68,-2.26,11.44
52257,2.54,0.06,11.63
52280,-0.63,-0.23,10.84
52304,-2.30,-2.49,10.36
52327,-1.70,-4.22,10.92
52351,0.11,-3.98,11.37
52374,2.74,-0.73,11.65
52398,2.45,0.15,11.61
52421,-0.80,-0.36,10.82
52445,-2.29,-2.51,10.35
52468,-1.74,-4.21,10.90
52492,-0.01,-4.08,11.35
52515,2.69,-0.82,11.61
52539,2.55,0.04,11.63
52562,-0.57,-0.12,10.82
52586,-2.20,-2.38,10.42
52610,-1.84,-4.15,10.84
52633,-0.09,-4.13,11.39
52657,2.64,-0.91,11.58
52680,2.64,-0.04,11.69
52704,-0.23,0.18,10.88
52727,-2.59,-2.99,10.12
52751,-2.34,-3.66,10.29
52774,0.05,-4.02,11.37
52798,1.40,-2.85,11.33
52821,2.69,-0.39,11.70
52845,2.32,0.12,11.63
52868,0.02,0.52,10.92
52892,-1.08,-0.57,10.74
52915,-2.54,-3.16,10.13
52939,-2.35,-3.50,10.24
52962,-0.58,-4.39,11.36
52986,0.41,-4.07,11.38
53009,2.31,-1.34,11.43
53033,2.56,-0.70,11.61
53057,1.86,0.38,11.53
53080,1.20,0.56,11.25
53104,-0.86,-0.20,10.76
53128,-2.18,-2.56,10.45
53151,-2.26,-2.93,10.34
53175,-1.92,-3.79,10.41
53198,-1.75,-3.83,10.51
53222,-0.74,-4.35,11.26
53245,-0.71,-4.38,11.30
53269,0.36,-4.05,11.36
53292,0.29,-4.23,11.37
53316,1.19,-3.22,11.21
53339,0.91,-3.64,11.29
53363,1.59,-2.59,11.18
53386,1.22,-3.14,11.19
53410,1.66,-2.23,11.19
53433,1.24,-3.14,11.18
53457,1.57,-2.38,11.19
53480,0.93,-3.45,11.19
53504,1.16,-3.06,11.15
53527,0.45,-4.07,11.30
53551,0.53,-3.93,11.33
53574,-0.25,-4.34,11.31
53598,-0.23,-4.29,11.30
53621,-1.01,-3.94,10.69
53645,-1.09,-3.91,10.60
53668,-1.44,-3.19,10.52
53692,-1.35,-2.83,10.69
53715,-0.89,-0.60,10.75
53739,-0.55,0.10,10.77
53763,0.65,0.49,11.32
53786,1.00,0.32,11.52
53810,1.26,-0.82,11.35
53833,1.06,-1.92,11.13
53857,0.12,-3.91,11.30
53880,-0.36,-4.31,11.14
53904,-1.01,-3.36,10.52
53927,-0.95,-2.30,10.94
53951,-0.30,-0.00,10.78
53974,0.19,0.67,11.09
53998,1.11,0.17,11.56
54021,1.32,-0.15,11.60
54045,1.43,-0.37,11.57
54068,1.37,-1.96,11.18
54092,1.33,-2.14,11.14
54115,0.59,-3.90,11.25
54139,0.55,-4.05,11.23
54162,-0.25,-4.30,11.30
54186,-0.23,-4.30,11.29
54209,-0.96,-4.21,10.84
54233,-0.87,-4.04,10.99
54256,-1.40,-3.78,10.48
54280,-1.25,-4.09,10.61
54303,-1.66,-3.55,10.37
54327,-1.44,-3.81,10.50
54351,-1.20,-4.14,10.76
54374,-1.61,-3.81,10.46
54398,-1.26,-3.98,10.84
54421,-1.55,-3.92,10.51
54445,-1.06,-4.10,10.94
54468,-1.36,-3.98,10.70
54492,-0.79,-4.31,11.19
54516,-1.06,-4.19,11.02
54539,-0.37,-4.46,11.34
54563,-0.59,-4.41,11.28
54586,0.24,-4.08,11.32
54610,-0.03,-4.42,11.34
54633,0.83,-3.74,11.27
54657,0.61,-3.98,11.28
54680,1.46,-2.92,11.16
54704,1.15,-3.34,11.21
54727,1.81,-2.22,11.24
54751,1.58,-2.53,11.21
54774,2.03,-1.49,11.34
54798,2.01,-1.71,11.34
54821,2.16,-0.71,11.54
54845,2.17,-0.85,11.49
54868,2.10,-0.10,11.68
54892,2.12,-0.21,11.66
54915,1.74,0.31,11.60
54938,2.25,-0.40,11.62
54961,1.90,0.21,11.64
54985,1.96,0.09,11.69
55008,1.26,0.53,11.42
55032,1.43,0.47,11.50
55055,0.48,0.67,11.15
55079,0.73,0.58,11.20
55102,-0.28,0.58,10.86
55126,-0.01,0.64,10.89
55149,-0.62,0.26,10.76
55173,-0.15,0.62,10.90
55196,-0.52,0.39,10.81
55220,0.24,0.66,11.07
55244,0.05,0.59,10.96
55267,0.93,0.62,11.39
55291,0.93,0.43,11.42
55314,1.42,0.11,11.67
55338,1.37,-0.70,11.55
55361,1.43,-1.85,11.17
55385,1.25,-2.08,11.13
55408,0.44,-4.32,11.24
55432,0.38,-3.89,11.33
55456,0.36,-4.33,11.28
55479,-0.47,-4.18,11.19
55503,-0.50,-4.24,11.20
55526,-1.17,-3.85,10.55
55550,-1.20,-3.81,10.56
55573,-1.24,-3.92,10.58
55597,-1.67,-3.34,10.40
55620,-1.64,-3.48,10.37
55644,-1.74,-2.77,10.57
55667,-1.79,-3.01,10.46
55691,-1.64,-2.26,10.66
55714,-1.84,-2.79,10.51
55738,-1.71,-2.14,10.67
55761,-1.91,-2.84,10.46
55785,-1.81,-2.38,10.63
55808,-2.00,-3.04,10.37
55832,-1.92,-3.56,10.31
55856,-2.05,-3.42,10.29
55879,-1.67,-3.82,10.51
55903,-1.82,-3.70,10.37
55926,-1.25,-4.13,10.88
55950,-1.42,-4.01,10.73
55973,-0.74,-4.32,11.25
55997,-0.99,-4.19,11.08
56020,-0.30,-4.37,11.33
56044,-0.68,-4.32,11.27
56068,-0.10,-4.32,11.35
56091,-0.54,-4.33,11.26
56115,-0.07,-4.38,11.34
56138,-0.58,-4.35,11.26
56162,-0.21,-4.37,11.36
56185,-0.70,-4.25,11.17
56209,-0.36,-4.39,11.34
56232,-0.90,-4.15,11.09
56256,-0.61,-4.31,11.24
56279,-1.15,-4.00,10.78
56303,-0.95,-4.09,10.92
56326,-1.44,-3.73,10.44
56350,-1.37,-3.61,10.49
56373,-1.68,-3.31,10.41
56397,-1.71,-3.38,10.37
56420,-1.68,-2.66,10.61
56444,-1.75,-2.78,10.52
56467,-1.59,-1.97,10.71
56491,-1.70,-2.15,10.66
56514,-1.27,-0.97,10.75
56538,-1.47,-1.36,10.73
56561,-0.79,0.09,10.76
56585,-0.93,-0.26,10.77
56608,-0.15,0.61,10.87
56632,-0.15,0.62,10.89
56655,0.80,0.56,11.37
56679,0.84,0.55,11.35
56702,1.50,0.09,11.65
56726,1.54,0.17,11.66
56750,1.72,-0.54,11.55
56773,1.72,-0.43,11.57
56797,1.66,-1.57,11.26
56820,1.64,-1.51,11.29
56844,1.63,-1.63,11.26
56867,1.07,-3.17,11.14
56891,1.03,-3.27,11.14
56914,0.13,-4.31,11.29
56938,0.02,-4.32,11.31
56961,-0.85,-4.05,10.88
56985,-0.95,-3.97,10.75
57008,-1.42,-3.45,10.44
57032,-1.46,-3.28,10.47
57055,-1.25,-1.63,10.85
57079,-1.16,-1.23,10.80
57102,-0.32,0.54,10.81
57126,-0.01,0.60,10.94
57149,1.07,0.41,11.49
57173,1.23,0.17,11.61
57196,1.40,-0.93,11.40
57220,1.37,-1.48,11.27
57243,0.67,-3.66,11.18
57267,0.30,-4.12,11.26
57290,-0.63,-4.04,10.88
57314,-0.93,-3.84,10.57
57337,-1.24,-2.86,10.71
57361,-1.13,-1.97,10.89
57384,-0.36,0.40,10.81
57408,0.17,0.55,11.01
57432,1.17,0.15,11.60
57455,1.28,-0.35,11.55
57479,1.02,-2.38,11.10
57502,0.61,-3.49,11.15
57526,-0.36,-4.12,11.11
57549,-0.75,-3.89,10.65
57573,-1.05,-2.68,10.85
57596,-0.79,-1.16,10.88
57620,0.36,0.49,11.17
57643,0.90,0.29,11.48
57667,1.04,-1.23,11.25
57690,0.71,-2.73,11.05
57714,-0.24,-4.15,11.21
57737,-0.70,-3.88,10.67
57761,-0.87,-2.26,10.95
57784,-0.48,-0.41,10.83
57808,0.64,0.39,11.34
57831,0.99,0.06,11.58
57855,0.98,-1.81,11.16
57878,0.62,-3.29,11.09
57902,-0.33,-4.10,11.09
57925,-0.75,-3.81,10.65
57949,-1.04,-2.68,10.85
57972,-0.95,-1.32,10.87
57996,0.04,0.53,10.94
58019,0.54,0.46,11.28
58043,1.23,-0.11,11.58
58066,1.29,-0.69,11.41
58090,0.89,-2.92,11.06
58113,0.50,-3.79,11.23
58137,-0.43,-4.13,11.08
58161,-0.79,-3.94,10.69
58184,-1.02,-3.79,10.51
58208,-1.14,-2.47,10.81
58231,-1.04,-1.55,10.87
58255,-0.17,0.51,10.86
58278,0.34,0.57,11.13
58302,0.71,0.52,11.42
58326,1.32,-0.30,11.60
58349,1.41,-0.56,11.50
58373,1.24,-2.29,11.08
58396,1.13,-2.72,11.12
58420,0.31,-4.23,11.27
58443,0.14,-4.21,11.31
58467,-0.69,-4.15,10.95
58490,-0.81,-4.05,10.87
58514,-1.42,-3.57,10.44
58537,-1.48,-3.61,10.40
58561,-1.57,-2.78,10.62
58584,-1.61,-2.83,10.58
58608,-1.42,-1.54,10.75
58631,-1.48,-1.80,10.74
58655,-1.02,-0.37,10.75
58678,-1.16,-0.71,10.71
58702,-0.59,0.32,10.81
58725,-0.79,0.02,10.77
58749,-0.14,0.61,10.89
58772,-0.48,0.42,10.82
58796,0.29,0.68,11.08
58819,-0.09,0.63,10.90
58843,0.59,0.61,11.23
58866,0.23,0.67,11.04
58890,0.92,0.56,11.39
58914,0.46,0.65,11.14
58937,1.12,0.51,11.45
58961,0.70,0.60,11.24
58984,1.25,0.47,11.48
59008,0.78,0.61,11.30
59031,1.27,0.44,11.48
59055,0.86,0.60,11.33
59078,1.39,0.40,11.50
59102,1.00,0.56,11.39
59126,0.55,0.65,11.17
59149,1.13,0.51,11.45
59173,0.62,0.65,11.24
59196,1.21,0.48,11.50
59220,0.76,0.56,11.34
59243,1.37,0.40,11.53
59267,1.02,0.51,11.39
59290,1.53,0.31,11.60
59314,1.30,0.43,11.47
59337,1.66,0.18,11.65
59361,1.45,0.35,11.58
59384,1.78,-0.05,11.64
59408,1.69,0.12,11.62
59431,1.84,-0.32,11.60
59455,1.79,-0.18,11.65
59478,1.85,-0.91,11.43
59502,1.77,-0.81,11.47
59525,1.56,-1.95,11.20
59549,1.46,-2.12,11.17
59572,0.69,-3.76,11.24
59596,0.45,-4.04,11.29
59619,-0.51,-4.13,11.11
59643,-0.77,-3.98,10.88
59666,-1.27,-3.34,10.49
59690,-1.26,-2.71,10.76
59713,-0.65,-0.11,10.80
59737,-0.12,0.51,10.90
59761,0.52,0.66,11.28
59784,1.25,-0.32,11.56
59808,1.35,-0.79,11.43
59831,0.89,-2.66,11.09
59855,0.61,-3.79,11.17
59878,-0.32,-4.18,11.23
59902,-0.55,-4.21,11.14
59926,-0.69,-4.08,10.98
59949,-1.38,-3.69,10.46
59973,-1.41,-3.70,10.43
59996,-1.70,-3.06,10.44
60020,-1.76,-3.25,10.41
60043,-1.74,-2.59,10.61
60067,-1.85,-2.97,10.45
60090,-1.75,-2.35,10.61
60114,-1.97,-2.96,10.44
60137,-1.86,-2.48,10.56
60161,-2.08,-3.16,10.34
60184,-2.01,-2.92,10.42
60207,-1.96,-2.67,10.50
60230,-1.90,-2.46,10.53
60254,-2.11,-3.29,10.25
60277,-2.20,-3.20,10.26
60301,-1.83,-3.81,10.44
60324,-1.90,-3.76,10.45
60348,-0.99,-4.30,11.18
60371,-0.93,-4.34,11.21
60395,0.29,-4.12,11.35
60418,0.44,-4.03,11.34
60442,1.76,-2.35,11.26
60466,1.94,-2.06,11.32
60489,2.38,-0.59,11.61
60513,2.38,-0.41,11.64
60536,1.75,0.34,11.54
60560,1.48,0.46,11.44
60583,-0.18,0.51,10.84
60607,-0.39,0.38,10.85
60630,-1.64,-1.34,10.65
60654,-1.72,-1.51,10.66
60677,-2.24,-3.02,10.30
60701,-2.17,-3.03,10.30
60724,-1.96,-3.67,10.37
60748,-1.97,-3.64,10.38
60771,-1.22,-4.14,10.98
60795,-1.28,-4.08,10.87
60818,-0.46,-4.34,11.36
60842,-0.66,-4.35,11.27
60865,0.20,-4.25,11.36
